53.2732531419192,-0.410941536132216,9
53.2734509548341,-0.410463767651323,9
53.2734958818352,-0.410356730747789,10
53.2735814610666,-0.410153134319729,10
53.2736738296396,-0.409917770478611,10
53.2737933555788,-0.409637228179369,10
53.2739984607494,-0.409144707548916,10
53.2740796813912,-0.408960808593292,10
53.2742656758226,-0.408536600473673,10
53.2744128620423,-0.408218339610191,10
53.2746461304077,-0.407727411541277,10
53.2528937505679,-0.599348949838082,6
53.2525573847935,-0.598915437805971,6
53.2525236895428,-0.598878305974886,6
53.2525045788035,-0.598861961263711,6
53.252405588527,-0.598778812784226,6
53.252405588527,-0.598778812784226,6
53.2523795208082,-0.598775208565844,6
53.2523511899755,-0.59876221661593,6
53.2523387847588,-0.598753247979547,6
53.2523195902005,-0.59873455633547,6
53.2523000603661,-0.598707901883393,6
53.2522775968656,-0.598661969053982,6
53.2522705560669,-0.598641265753138,6
53.2522611683354,-0.598603128093721,6
53.2522571450219,-0.598577228012907,6
53.2522543789938,-0.598509753692349,6
53.2522605816022,-0.598453343484006,6
53.2522622579828,-0.598444542485679,6
53.2522679576769,-0.598420905518701,6
53.2522832965598,-0.598377571079313,6
53.2523100348309,-0.598330464783489,6
53.2523308219508,-0.598306911635551,6
53.2523497650519,-0.59829182420983,6
53.2523700492576,-0.598281263011832,6
53.2523888247207,-0.598275814774791,6
53.2524192510292,-0.598275563317695,6
53.2524559637652,-0.598289225819857,6
53.2524808580176,-0.598308504197141,6
53.2524991305665,-0.598329542774146,6
53.2525182413057,-0.598360052901674,6
53.252529473056,-0.598383941325723,6
53.2525390284256,-0.59841076341588,6
53.2525498410807,-0.598456277150115,6
53.2525556245939,-0.598514112281992,6
53.2525540320323,-0.598565744805566,6
53.2525462368623,-0.598615533310404,6
53.2525387769685,-0.598643277409904,6
53.2525304788844,-0.598666662919761,6
53.2525161458299,-0.598697256866355,6
53.2524974541858,-0.598725922975198,6
53.2524785949037,-0.598746877733138,6
53.2524542873845,-0.598765066463024,6
53.252434338455,-0.598774035099406,6
53.252405588527,-0.598778812784226,6
53.2881259909103,-0.370338004598131,14
53.2880940558592,-0.370059473955655,14
53.287776381729,-0.376199637125416,18
53.2879278427193,-0.375427580024105,18
53.2879518987814,-0.375296067963316,18
53.2879678243975,-0.375204872856791,18
53.2879839176516,-0.37511367775024,18
53.2880031960288,-0.374998342762571,16
53.288027252091,-0.374840176249705,16
53.2880629589985,-0.374584947298071,16
53.288093217669,-0.374365341434922,16
53.2881187824736,-0.374162583197139,16
53.2881425870787,-0.373935517440181,16
53.2881678166072,-0.37366805090992,16
53.2881968179922,-0.373289607981632,16
53.288214839084,-0.372957181701771,16
53.2882186947594,-0.372894401247019,13
53.2882244782726,-0.372747969398564,13
53.2882268252055,-0.372681165630278,13
53.2882276633958,-0.372631544763496,13
53.2882291721384,-0.372292748237225,13
53.2882291721384,-0.372024527335677,13
53.2882237239013,-0.371731831276822,13
53.2882157610933,-0.371503005320194,13
53.2882045293431,-0.371274682277733,13
53.2881837422232,-0.37095306865299,13
53.2881624521892,-0.370692307645249,14
53.2881464427541,-0.37051855079247,14
53.2881259909103,-0.370338004598131,14
53.285792971981,-0.38231130182439,13
53.2858916269814,-0.38209974258828,13
53.2846184997083,-0.38451054557904,12
53.284910692853,-0.383992963058101,12
53.2850733855936,-0.383716779348502,12
53.2851496609125,-0.383578729403248,12
53.2852373356196,-0.383415366110386,12
53.2852984396938,-0.383297181275648,13
53.2853683447663,-0.383163322281982,13
53.2854567738447,-0.382996270951699,13
53.2855407605146,-0.382834332582396,13
53.2856331290875,-0.382653367292906,13
53.2857038723503,-0.38250685162541,13
53.285792971981,-0.38231130182439,13
53.265009121053,-0.656706732349623,10
53.2652947763131,-0.656016566442293,11
53.2653352609055,-0.655910032452976,11
53.2653352609055,-0.655910032452976,11
53.2653812775539,-0.655763516785506,11
53.2654203372227,-0.655615240918365,11
53.2654564632253,-0.655451207073231,11
53.2654753225075,-0.655333273695589,11
53.265492589228,-0.655204862938964,11
53.2655115323292,-0.655038146884868,11
53.265524189003,-0.654842345626726,11
53.2247816855142,-0.539247183684658,7
53.2248182306121,-0.539422281641956,7
53.2190060513135,-0.534956571269168,7
53.2189518204,-0.535072157713933,7
53.2188512375619,-0.535279777455551,7
53.2187149478163,-0.535501311156426,8
53.2184275323565,-0.535871539819594,8
53.2180421324485,-0.536440251949916,8
53.2175603406541,-0.537319932687967,8
53.2170181991569,-0.538614182357009,8
53.2164809191634,-0.539896781180603,13
53.2160788392682,-0.540856425274936,13
53.2232497250712,-0.535693508196187,8
53.2232325421697,-0.535760060507376,8
53.2232289379513,-0.535848070490722,8
53.2232687519914,-0.536193656358553,8
53.223304542718,-0.536457518670459,8
53.2233452787674,-0.53696898240211,8
53.223381153313,-0.53713846448426,8
53.2234403295494,-0.537243238273932,8
53.2033781604845,-0.538450651426066,72
53.2030365979302,-0.538245378617376,72
53.2028288943696,-0.538130630362938,72
53.2026624297726,-0.538038177970909,72
53.2024031775074,-0.537948575425973,72
53.2022174345331,-0.537884872961878,72
53.2015748778358,-0.537678761962835,69
53.2010032320394,-0.537499053958773,72
53.2003819653761,-0.537271904382775,72
53.1999161830168,-0.537132513333002,74
53.1998147619884,-0.537102254662569,74
53.1994050545613,-0.536960013765702,74
53.1986177423962,-0.536683578599058,74
53.1984836319454,-0.536614930812062,74
53.2194289183286,-0.533560062381438,7
53.2194395633456,-0.533545645507989,7
53.2194605181036,-0.533528965520652,7
53.219485496175,-0.533526283311639,7
53.2195376316128,-0.53353961053769,7
53.2197320917664,-0.533589231404473,7
53.2198339318899,-0.533620160627178,7
53.2199849737852,-0.533660309943412,7
53.2201106185137,-0.533683527815188,7
53.2201775899201,-0.533701968002169,7
53.2202708805024,-0.533739435109339,7
53.2241991432437,-0.534898317042114,8
53.2241637716123,-0.534876440274832,8
53.2240813775041,-0.534842242109882,8
53.2240270627715,-0.534828663426735,8
53.2238640347548,-0.534730846616704,8
53.2235595202125,-0.534511324572595,8
53.2232794808275,-0.534336058977242,8
53.2231726953811,-0.534325413960204,8
53.2231257567233,-0.534349721479404,8
53.2229108447259,-0.534461200791621,8
53.2228314681029,-0.534554910469104,8
53.2228037240034,-0.534623222979939,8
53.222792073158,-0.534678375902853,8
53.2282078722555,-0.536588946912207,9
53.2282334370601,-0.536584169227413,9
53.2284747520525,-0.536549132872135,9
53.2286918433447,-0.536539242226384,9
53.2289358405461,-0.536515269983321,9
53.2307385364616,-0.53638484756993,17
53.2306565614485,-0.536386859226696,17
